ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (m),Width (m),Height (m),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _customize_changeset_uuid
166,simple,,Motorola Moto G5S Plus,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.1,CPU: Snapdragon 625 8 nhân 64-bit,RAM: 4 GB, ROM: 32 GB,Camera: 2 camera 13 MP, Selfie: 8 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,6990000₫,Motorola,,,https://cdn1.tgdd.vn/Products/Images/42/111446/motorola-moto-g5s-plus-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e94
167,simple,,Motorola Moto E4 Plus,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.1,CPU: MT6737 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 5000 mAh",,,taxable,,1,,0,0,,,,,1,,,3290000₫,Motorola,,,https://cdn2.tgdd.vn/Products/Images/42/106282/motorola-moto-e4-plus-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e95
168,simple,,Motorola Moto C Plus,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 7.0 (Nougat),CPU: MT6737 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 4000mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2590000₫,Motorola,,,https://cdn.tgdd.vn/Products/Images/42/109200/motorola-moto-c-plus-hh1-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e96
169,simple,,Motorola Moto C 4G,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 7.1,CPU: MT6737 4 nhân,RAM: 1 GB, ROM: 16 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2350 mAh",,,taxable,,1,,0,0,,,,,1,,,1990000₫,Motorola,,,https://cdn4.tgdd.vn/Products/Images/42/109099/motorola-moto-c-4g-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e97
170,simple,,ASUS Zenfone Max Plus M1 - ZB570TL,1,0,visible,,"Màn hình: 5.7"", FullHD+,HĐH: Android 7.0,CPU: MT6750T 8 nhân 64-bit,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP và 8 MP (2 camera), Selfie: 8 MP,PIN: 4130 mAh",,,taxable,,1,,0,0,,,,,1,,,5490000₫,ASUS,,,https://cdn1.tgdd.vn/Products/Images/42/139346/asus-zenfone-max-m1-plus-zb570tl-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e98
171,simple,,Asus Zenfone 4 Max Pro ZC554KL,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 430 8 nhân 64 bit,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP và 5 MP (2 camera), Selfie: 16 MP,PIN: 5000 mAh",,,taxable,,1,,0,0,,,,,1,,,4690000₫,ASUS,,,https://cdn2.tgdd.vn/Products/Images/42/112432/asus-zenfone-4-max-pro-zc554kl-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e99
172,simple,,Asus Zenfone 4 Max ZC520KL,1,0,visible,,"Màn hình: 5.2"", HD,HĐH: Android 7.1,CPU: Snapdragon 425 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 5MP&13MP, Selfie: 8 MP,PIN: 4100 mAh",,,taxable,,1,,0,0,,,,,1,,,3490000₫,ASUS,,,https://cdn.tgdd.vn/Products/Images/42/139760/asus-zenfone-4-max-zc520kl-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e100
173,simple,,Asus Zenfone Live ZB501KL,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 6.0,CPU: Qualcomm Snapdragon 400 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2650 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2990000₫,ASUS,,,https://cdn2.tgdd.vn/Products/Images/42/100492/asus-zenfone-live-zb501kl-300-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e101
174,simple,,Asus Zenfone 2 Go ZB500KG,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 5.1 (Lollipop),CPU: Qualcomm Snapdragon 200 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 2600 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1490000₫,ASUS,,,https://cdn1.tgdd.vn/Products/Images/42/93146/asus-zenfone-2-go-zb500kg-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e102
175,simple,,name,1,0,visible,,content,,,taxable,,1,,0,0,,,,,1,,,price,,,,url,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e103
176,simple,,HTC U Ultra,1,0,visible,,"Màn hình: Chính: 5.7"", phụ: 2.05"", Quad HD,HĐH: Android 7.0,CPU: Qualcomm Snapdragon 821 4 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP, Selfie: 16 MP,PIN: 3000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,9890000₫,HTC,,,https://cdn2.tgdd.vn/Products/Images/42/90772/htc-u-ultra-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e104
177,simple,,HTC 10 evo,1,0,visible,,"Màn hình: 5.5"", QHD,HĐH: Android 7.0,CPU: Snapdragon 810 8 nhân,RAM: 3 GB, ROM: 32GB,Camera: 16 MP, Selfie: 8 MP,PIN: 3200mAh, SIM: 1 SIM",,,taxable,,1,,0,0,,,,,1,,,4490000₫,HTC,,,https://cdn2.tgdd.vn/Products/Images/42/88632/htc-10-evo-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e105
178,simple,,HTC U Play,1,0,visible,,"Màn hình: 5.2"", Full HD,HĐH: Android 6.0 (Marshmallow),CPU: MTK Helio P10 8 nhân 64-bit,RAM: 3GB, ROM: 32GB,Camera: 16 MP, Selfie: 16 MP,PIN: 2500 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,4190000₫,HTC,,,https://cdn.tgdd.vn/Products/Images/42/91060/htc-u-play-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e106
179,simple,,Mobiistar Prime X Max 2018,1,0,visible,,"Màn hình: 6"", HD+,HĐH: Android 7.0,CPU: MediaTek Helio P25 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 13 MP và 5 MP (2 camera), Selfie: 2 Camera 20 MP + 8 MP,PIN: 4010 mAh",,,taxable,,1,,0,0,,,,,1,,,5990000₫,Mobiistar,,,https://cdn2.tgdd.vn/Products/Images/42/118207/mobiistar-prime-x-max-2018-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e107
180,simple,,Mobiistar Zumbo S2 Dual,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.0,CPU: MT6737T, 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 13 MP và 8 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,3290000₫,Mobiistar,,,https://cdn.tgdd.vn/Products/Images/42/113175/mobiistar-zumbo-s2-dual-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e108
181,simple,,Mobiistar E Selfie,1,0,visible,,"Màn hình: 6"", HD+ (tỉ lệ 18:9),HĐH: Android 7.0,CPU: MT6739, 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 13 MP,PIN: 3900 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2990000₫,Mobiistar,,,https://cdn2.tgdd.vn/Products/Images/42/158067/mobiistar-e-selfie-300-1copy-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e109
182,simple,,Mobiistar Zumbo S2,1,0,visible,,"Màn hình: 5.5"", FHD,HĐH: Android 7.0 (Nougat),CPU: MTK MT6737T 4 nhân,RAM: 3 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 13 MP,PIN: 3000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2990000₫,Mobiistar,,,https://cdn1.tgdd.vn/Products/Images/42/103401/mobiistar-lai-zumbo-s2-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e110
183,simple,,Mobiistar Lai Zumbo S (2017),1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0 (Nougat),CPU: MTK MT6737 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 8 MP,PIN: 4000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2590000₫,Mobiistar,,,https://cdn.tgdd.vn/Products/Images/42/112775/mobiistar-zumbo-s-2017-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e111
184,simple,,Mobiistar Zumbo J2,1,0,visible,,"Màn hình: 5.2"", HD,HĐH: Android 7.0 (Nougat),CPU: MTK MT6737 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 13 MP,PIN: 3000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2350000₫,Mobiistar,,,https://cdn4.tgdd.vn/Products/Images/42/103399/mobiistar-zumbo-j2-300-a-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e112
185,simple,,Mobiistar Lai Zumbo S Lite (2017),1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0 (Nougat),CPU: MTK MT6737 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 4000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1990000₫,Mobiistar,,,https://cdn1.tgdd.vn/Products/Images/42/112776/mobiistar-zumbo-s-lite-2017-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e113
186,simple,,Mobiistar Zumbo Power,1,0,visible,,"Màn hình: 5.2"", FWGA,HĐH: Android 7.0,CPU: MT6580, 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 4000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1650000₫,Mobiistar,,,https://cdn3.tgdd.vn/Products/Images/42/151703/mobiistar-zumbo-power-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e114
187,simple,,Mobiistar Lai Yuna 1,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 7.0,CPU: MT6580 4 nhân 32-bit,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 2300 mAh",,,taxable,,1,,0,0,,,,,1,,,1550000₫,Mobiistar,,,https://cdn3.tgdd.vn/Products/Images/42/91748/mobiistar-lai-yuna-1-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e115
188,simple,,Mobiistar Zoro 4G,1,0,visible,,"Màn hình: 5"", FWGA,HĐH: Android 7.0,CPU: Cortex-A7 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2100 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1390000₫,Mobiistar,,,https://cdn2.tgdd.vn/Products/Images/42/103632/mobiistar-lai-zoro-lte-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e116
189,simple,,Mobiistar Lai Z2,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 7.0 (Nougat),CPU: MTK MT6580 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1290000₫,Mobiistar,,,https://cdn.tgdd.vn/Products/Images/42/108700/mobiistar-lai-z2-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e117
190,simple,,Mobiistar Lai Z1,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 4.4 (KitKat),CPU: MTK 6572 2 nhân,RAM: 512 MB, ROM: 8 GB,Camera: 5 MP, Selfie: VGA,PIN: 2300 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1090000₫,Mobiistar,,,https://cdn4.tgdd.vn/Products/Images/42/75064/mobiistar-lai-z1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e118
191,simple,,Mobiistar B821,1,0,visible,,"Màn hình:QVGA, 2.8 inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 100 số,Camera: 0.08 MP,Pin: 1800 mAh",,,taxable,,1,,0,0,,,,,1,,,450000₫,Mobiistar,,,https://cdn.tgdd.vn/Products/Images/42/90780/mobiistar-b821-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e119
192,simple,,Mobiistar B821 Trắng,1,0,visible,,"Màn hình:QVGA, 2.8 inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 100 số,Camera: 0.08 MP,Pin: 1800 mAh",,,taxable,,1,,0,0,,,,,1,,,390000₫,Mobiistar,,,https://cdn3.tgdd.vn/Products/Images/42/138753/mobiistar-b821-trang-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e120
193,simple,,Mobiistar B242i,1,0,visible,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 500 số,Camera: VGA, 2 SIM,Dung lượng pin: 1700 mAh",,,taxable,,1,,0,0,,,,,1,,,350000₫,Mobiistar,,,https://cdn4.tgdd.vn/Products/Images/42/107234/mobiistar-b242i-323-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e121
194,simple,,Mobiistar B248i,1,0,visible,,"Màn hình: 2.4"", QVGA,Camera: 0.08MP,Hỗ trợ thẻ nhớ: 8GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1000mAh,Chức năng: MP3, MP4 ",,,taxable,,1,,0,0,,,,,1,,,350000₫,Mobiistar,,,https://cdn4.tgdd.vn/Products/Images/42/115599/mobiistar-b248i-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e122
195,simple,,Mobiistar B310,1,0,visible,,"Màn hình: 1.8"", QQVGA,Camera: 0.08MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 800mAh, Danh bạ: 300 số,Chức năng: Chặn cuộc gọi",,,taxable,,1,,0,0,,,,,1,,,260000₫,Mobiistar,,,https://cdn2.tgdd.vn/Products/Images/42/151637/mobiistar-b310-mau-xam-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e123
196,simple,,Mobiistar B221 (2017),1,0,visible,,"Màn hình: 1.8"", QQVGA,Camera: 0.3MP,Hỗ trợ thẻ nhớ: 8GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 800mAh, Danh bạ: 300 số,Chức năng: Chặn, Ghi âm cuộc gọi",,,taxable,,1,,0,0,,,,,1,,,220000₫,Mobiistar,,,https://cdn1.tgdd.vn/Products/Images/42/113771/mobiistar-b221-2017-300a-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e124
197,simple,,Mobell Nova P3,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6580 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 8 MP,PIN: 3250 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2390000₫,Mobell,,,https://cdn4.tgdd.vn/Products/Images/42/139909/mobell-nova-p3-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e125
198,simple,,Mobell Nova F7 Pro,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 6.0 (Marshmallow),CPU: MT6580 4 nhân 32-bit,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 2100 mAh",,,taxable,,1,,0,0,,,,,1,,,2090000₫,Mobell,,,https://cdn3.tgdd.vn/Products/Images/42/102188/mobell-nova-f7-pro-300-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e126
199,simple,,Mobell Nova i6,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 5.1 (Lollipop),CPU: MT6580 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 2100 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1690000₫,Mobell,,,https://cdn2.tgdd.vn/Products/Images/42/74137/mobell-nova-i6-12-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e127
200,simple,,Mobell S50,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 7.0,CPU: Spreadtrum SC7731 4 nhân 32-bit,RAM: 1 GB, ROM: 16 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2700 mAh",,,taxable,,1,,0,0,,,,,1,,,1590000₫,Mobell,,,https://cdn4.tgdd.vn/Products/Images/42/148854/mobell-s50-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e128
201,simple,,Mobell Nova i4,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 6.0 (Marshmallow),CPU: MT6580 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 3300 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1490000₫,Mobell,,,https://cdn.tgdd.vn/Products/Images/42/84915/mobell-nova-i4-7-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e129
202,simple,,Mobell S40,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 7.0,CPU: Spreadtrum SC7731 4 nhân 32-bit,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2600 mAh",,,taxable,,1,,0,0,,,,,1,,,1350000₫,Mobell,,,https://cdn3.tgdd.vn/Products/Images/42/145738/mobell-s40-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e130
203,simple,,Mobell S30,1,0,visible,,"Màn hình: 4.5"", FWVGA,HĐH: Android 6.0 (Marshmallow),CPU: Cortex-A7 4 nhân,RAM: 512 MB, ROM: 4 GB,Camera: 2 MP, Selfie: 0.3 MP,PIN: 2000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,990000₫,Mobell,,,https://cdn3.tgdd.vn/Products/Images/42/103728/mobell-s30-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e131
204,simple,,Mobell M889,1,0,visible,,"Màn hình: 2.4"", QVGA,Camera: 0.3MP,Hỗ trợ thẻ nhớ: 32GB,Danh bạ: 300 số,Hỗ trợ: 2 SIM 2 sóng,Pin: 1000mAh",,,taxable,,1,,0,0,,,,,1,,,730000₫,Mobell,,,https://cdn3.tgdd.vn/Products/Images/42/149318/mobell-m-889-600-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e132
205,simple,,Mobell M789,1,0,visible,,"Màn hình: 2.4"", QVGA,Camera: 0.08MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1200mAh",,,taxable,,1,,0,0,,,,,1,,,610000₫,Mobell,,,https://cdn1.tgdd.vn/Products/Images/42/92016/mobell-m789-8-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e133
206,simple,,Mobell Rock 3,1,0,visible,,"Màn hình: 2.4"", QVGA,Camera: 0.08MP,Hỗ trợ thẻ nhớ: 8GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 5000mAh,Chức năng: Đèn pin, Sạc thiết bị",,,taxable,,1,,0,0,,,,,1,,,590000₫,Mobell,,,https://cdn2.tgdd.vn/Products/Images/42/112837/mobell-rock-3-2-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e134
207,simple,,Mobell M529,1,0,visible,,"Màn hình: 2.8"", QVGA,Camera: 0.3MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1600mAh",,,taxable,,1,,0,0,,,,,1,,,490000₫,Mobell,,,https://cdn1.tgdd.vn/Products/Images/42/142346/mobell-m529-gold-300-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e135
208,simple,,MOBELL M389,1,0,visible,,"Màn hình: 2.4"", QVGA,Camera: 0.3MP,Hỗ trợ thẻ nhớ: 32GB,Hỗ trợ: 2 SIM 2 sóng,Pin: 1200mAh",,,taxable,,1,,0,0,,,,,1,,,420000₫,Mobell,,,https://cdn2.tgdd.vn/Products/Images/42/77857/mobell-m389-1-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e136
209,simple,,Mobell M339,1,0,visible,,"Màn hình: 2.4"", QVGA,Camera: VGA (480 x 640 pixels),Hỗ trợ thẻ nhớ: MicroSD, hỗ trợ tối đa 32 GB,Danh bạ: 200 số,SIM: 2 SIM thường,PIN: 1000 mAh",,,taxable,,1,,0,0,,,,,1,,,360000₫,Mobell,,,https://cdn3.tgdd.vn/Products/Images/42/139913/mobell-m339-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e137
210,simple,,MOBELL M228,1,0,visible,,"Màn hình: 1.77"", QVGA,Camera: VGA (480 x 640 pixels),Hỗ trợ thẻ nhớ: MicroSD, hỗ trợ tối đa 8 GB,Danh bạ: 200 số,SIM: 2 SIM thường,PIN: 800 mAh",,,taxable,,1,,0,0,,,,,1,,,210000₫,Mobell,,,https://cdn4.tgdd.vn/Products/Images/42/85984/mobell-m228-7-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e138
211,simple,,Philips S329,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 7.0 (Nougat),CPU: Mediatek MT6750 8 nhân,RAM: 3 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,2790000₫,Philips,,,https://cdn1.tgdd.vn/Products/Images/42/143146/philips-s329-2-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e139
212,simple,,Philips S327,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6737 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 3000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2390000₫,Philips,,,https://cdn1.tgdd.vn/Products/Images/42/139741/philips-s327-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e140
213,simple,,Philips E570,1,0,visible,,"Màn hình: QVGA, 2.8inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 1000 số,Camera: 2 MP ,Dung lượng pin: 3160 mAh",,,taxable,,1,,0,0,,,,,1,,,990000₫,Philips,,,https://cdn3.tgdd.vn/Products/Images/42/92068/philips-e570-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e141
214,simple,,Philips E331,1,0,visible,,"Màn hình: QVGA, 2.4inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 1000 số,Camera: 0.3 MP ,Dung lượng pin: 1600 mAh",,,taxable,,1,,0,0,,,,,1,,,990000₫,Philips,,,https://cdn2.tgdd.vn/Products/Images/42/139742/philips-e331-xenium-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e142
215,simple,,Philips E181,1,0,visible,,"Màn hình: 2.4"", QVGA,Camera: 0.3MP,Hỗ trợ thẻ nhớ: 32GB,Danh bạ: 250 số,Pin: 3100 mAh, 2 SIM,Chức năng: Pin khủng",,,taxable,,1,,0,0,,,,,1,,,590000₫,Philips,,,https://cdn2.tgdd.vn/Products/Images/42/77852/philips-e181-pp-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e143
216,simple,,Philips E170,1,0,visible,,"Màn hình: QVGA, 2.4 inch,Hỗ trợ: 2 SIM 2 sóng,Hỗ trợ thẻ nhớ: 32GB,Danh bạ: 1000 số,Camera: VGA,Pin: 2070 mAh",,,taxable,,1,,0,0,,,,,1,,,590000₫,Philips,,,https://cdn4.tgdd.vn/Products/Images/42/75214/philips-e170-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e144
217,simple,,Philips E316,1,0,visible,,"Màn hình: QVGA, 2.8inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 1000 số,Camera: 0.3 MP ,Dung lượng pin: 1600 mAh",,,taxable,,1,,0,0,,,,,1,,,550000₫,Philips,,,https://cdn3.tgdd.vn/Products/Images/42/108563/philips-e316-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e145
218,simple,,Philips E168,1,0,visible,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 1000 số,Camera: VGA,Dung lượng pin: 1600 mAh",,,taxable,,1,,0,0,,,,,1,,,490000₫,Philips,,,https://cdn4.tgdd.vn/Products/Images/42/104769/philips-e168-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e146
219,simple,,Philips E103,1,0,visible,,"Màn hình: QQVGA, 1.77 inches,Danh bạ: 200 số,Hỗ trợ thẻ nhớ: 16 GB,Camera: 0.08 MP, 2 SIM,Pin: 1050 mAh",,,taxable,,1,,0,0,,,,,1,,,280000₫,Philips,,,https://cdn2.tgdd.vn/Products/Images/42/73727/philips-e103-9-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e147
220,simple,,Philips E105,1,0,visible,,"Màn hình: QQVGA, 1.7 inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 200 số,Camera: VGA,Dung lượng pin: 800 mAh",,,taxable,,1,,0,0,,,,,1,,,260000₫,Philips,,,https://cdn4.tgdd.vn/Products/Images/42/75984/philips-e105-5-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e148
221,simple,,Philips E106,1,0,visible,,"Màn hình: QQVGA, 1.7 inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 400 số,Dung lượng pin: 1050 mAh",,,taxable,,1,,0,0,,,,,1,,,230000₫,Philips,,,https://cdn1.tgdd.vn/Products/Images/42/139641/philips-e106-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e149
